"","session_id","AS1","CS1","AS2","CS2","SUBEXCL","FASTM","MB3","NB3","EB3","FB3","MB4","NB4","EB4","FB4","MB6","NB6","EB6","FB6","MB7","NB7","EB7","FB7","DIFF1","DIFF2","IAT1","IAT2","IAT"
"1",9851664,600.630793141445,597.183865908382,500.846858447065,489.484458338521,0,0,1342.84210526316,20,0.05,0,1112.94594594595,40,0.075,0,725.947368421053,20,0.05,0,724.131578947368,40,0.05,0,-616.894736842105,-388.814366998578,-1.02707810502954,-0.776313878066726,-0.901695991548134
"2",9851708,844.195961336045,848.387905257244,838.734558770116,840.584782887947,0,0,1768.84210526316,20,0.05,0,1694.60526315789,40,0.05,0,1594.35,20,0,0,1325.625,40,0,0,-174.492105263158,-368.980263157895,-0.206696209476059,-0.439924955159773,-0.323310582317916
"3",9851716,862.457143299709,821.823032516243,717.948714966906,709.277929641419,0,0,2251,20,0.35,0,1514.27027027027,40,0.075,0,1084.89473684211,20,0.05,0,837.8,40,0,0,-1166.10526315789,-676.47027027027,-1.352073285284,-0.942226451789738,-1.14714986853687
"4",9851723,858.816398243597,864.528943670739,979.782129735636,1010.3972053749,0,0,1603.27777777778,20,0.1,0,1385.36111111111,40,0.1,0,802.578947368421,19,0.0526315789473684,0,1118.50158982512,37,0.0810810810810811,0,-800.698830409357,-266.859521285992,-0.932328297464861,-0.2723661854886,-0.602347241476731
"5",9851806,858.955271222769,852.734787648208,854.055219052413,866.920298922966,0,0,1929.72222222222,20,0.1,0,1678.05405405405,40,0.075,0,1125,20,0,0,1342.47368421053,40,0.05,0,-804.722222222222,-335.580369843528,-0.936861614547935,-0.392925846429297,-0.664893730488616
"6",9851818,510.086197396998,500.999657035019,520.255285578489,516.112318823166,0,0,1163.77777777778,20,0.1,0,992.34375,40,0.2,0,906.277777777778,20,0.1,0,1072.64705882353,40,0.15,0,-257.5,80.3033088235293,-0.504816639450428,0.154353662614379,-0.175231488418025
"7",9851871,776.836294849439,800.778282137357,257.57785217689,226.350563634504,0,0,967.764705882353,20,0.15,0,770.921052631579,40,0.05,0,1114.42105263158,20,0.05,0,626.904365904366,39,0.0512820512820513,0,146.656346749226,-144.016686727213,0.188786682241269,-0.559119060548384,-0.185166189153557
"8",9851949,698.026698482853,698.026698482853,622.914319988646,620.448695362284,0,0,1459.45,20,0,0,1457.74358974359,40,0.025,0,1328.75,20,0,0,1053.825,40,0,0,-130.7,-403.91858974359,-0.187242121661068,-0.648433623665855,-0.417837872663462
"9",9852004,643.754304662951,711.930350958143,997.412029092539,984.160813503195,0,0,1695.16666666667,20,0.7,0,2181.97297297297,40,0.075,0,1249.95,20,0,0,763.9,40,0,0,-445.216666666667,-1418.07297297297,-0.691594080912232,-1.42175242689138,-1.05667325390181
"10",9852097,869.042318464441,869.042318464441,660.472490898885,660.472490898885,0,0,1667.35,20,0,0,1088.35,40,0,0,1093.15,20,0,0,830.875,40,0,0,-574.2,-257.475,-0.660727317646148,-0.389834555636956,-0.525280936641552
